,Pud Thai Vs Pho,Hungry Jack s,The Comics Lounge,Fat Face Food,Saddles@HQ,McDonalds,Eat & Grab,Coffee Hq,Australian Education Academy Cafe ,Subway Vic Harbour
Bluestone,0.011457157822074555,0.010797999054035631,0.018558378914136656,0.02450853822243886,0.05700768902456704,0.010821201747723557,0.017163542539746706,0.00849159769944468,0.038212264418179306,0.0198246293723395
Medusa,0.011372010171433094,0.014882114903601348,0.013963125071062314,0.02008010610436386,0.05255716877364102,0.012768658693387901,0.020173273804002825,0.006992216806460147,0.033633143087667954,0.017720097685293135
Bluebag Cafe,0.011372010171433094,0.014882114903601348,0.013963125071062314,0.02008010610436386,0.05255716877364102,0.012768658693387901,0.020173273804002825,0.006992216806460147,0.033633143087667954,0.017720097685293135
Chine On Paramount/Paramount China Express,0.020549854001930608,0.017950170416118388,0.021094222044219575,0.02794358892004454,0.05962163167803093,0.0033994809745022153,0.011411297895436566,0.004872141390731144,0.0399985612482482,0.027852964688987694
Cae Cafe Melbourne,0.014109357999898533,0.011182443391713242,0.02039951625178956,0.02663656572110327,0.05909980055752076,0.008224502975747231,0.01437961643417617,0.007845533896041049,0.04006555968996834,0.02261123187405673
Tony Stars Kitten Club,0.015347238136793525,0.013924878204173137,0.018732986700952057,0.0252457192205689,0.05755712310221899,0.007243211382716762,0.01451500431154013,0.005074489717122119,0.03829244183263487,0.023020064568918534
Hells Kitchen,0.014489439212177982,0.012171099659890067,0.019750119726247562,0.02608879080072028,0.05851265267186873,0.007789281181589757,0.01438858025899409,0.00684065737136954,0.03939345834884446,0.02269982604474791
Quizeen,0.012192873459639327,0.011598840153700017,0.018260518305308462,0.024354742281402334,0.056844438997686986,0.010131472689919506,0.016731948782391516,0.0075812952273049145,0.03793357507126359,0.020315657744865885
Cafe E S E,0.01354681915805481,0.011396863311637825,0.019630416864926073,0.025842243435197938,0.058311184540474216,0.008732559820360721,0.01511006281210508,0.0075420739486535635,0.03930084140242655,0.021902730462599593
Swiss Rosti Bar,0.020271981632404127,0.015215177133266481,0.024053976754911537,0.03074754979131231,0.06282669818984121,0.0023972152115201233,0.008700961123199482,0.00831214096454571,0.043346075363747565,0.028605022580738437
Schwobs Swiss,0.007206478020196173,0.01412248614235294,0.01370779296033611,0.018752213664306044,0.05110186559856621,0.0167615223527027,0.023706797705124422,0.01140492736626063,0.03287500447008874,0.01350350274070384
Kourys Coffee Lounge,0.009654321396357642,0.010521533377187422,0.017856902757556824,0.023517137620735172,0.05598842416930695,0.012632942907806253,0.01892452105819893,0.009665925392606271,0.03741446577496896,0.018060716132545715
Kivotos Cafe Bar,0.01969599759385035,0.01954898067185981,0.017548863087658104,0.024449123089326678,0.05590227309281081,0.007178052618362365,0.015144379025130104,0.0015741663972459062,0.03624497070281093,0.025897524420079778
Schwobs Swiss Gourmet Sandwich Bar,0.023058256619083416,0.020805151439198512,0.02159599806715572,0.028517125392006085,0.05961286825893763,0.004619498375875019,0.011797822118813623,0.00576454297777432,0.039874789652582454,0.029877843954459967
Saluti Cafe,0.006558167438280894,0.011813639753726745,0.01600679235643309,0.021022467927941133,0.05331518566657471,0.01603648701110003,0.022509303611156165,0.011800031644192162,0.03517180190731328,0.014474618053096041
The Vault Bar & Restaurant,0.010271538363258129,0.012668799957223276,0.015891719331848502,0.02175933947885856,0.054257922617763535,0.012550394720506312,0.019464873694681004,0.008199957134378783,0.035516316081899396,0.017721634539132967
The Hub Sandwich & Salad,0.013991484142194628,0.013769077033150397,0.017450028066384907,0.023860620835940725,0.05624242385088121,0.008817272388015883,0.01608731612522516,0.005274124103665577,0.037075798766054824,0.021457654584765964
Subway Sandwich,0.015438288941590852,0.01224251246745115,0.020721451262095146,0.027117831697491872,0.05951361963344342,0.006859222901029006,0.013279783189526835,0.007112169955442133,0.040338436660424186,0.023778906862957375
Manchester Lane,0.01511069716939547,0.01244546898400087,0.020128558745293696,0.026524230836899056,0.05891948978957397,0.007166086500989286,0.013788290270235336,0.0067174880142657845,0.03974842071118002,0.023322877313384806
Le Croissant Bakery Cafe,0.009607242653882835,0.014453326581621358,0.013630480691677875,0.01936001694688472,0.05185453931922556,0.014440515906978747,0.02165161904883947,0.008842029385867891,0.033193024780335145,0.015916269956588062
Miyabi Japanese Restaurant,0.006027837917737784,0.010548780456247386,0.0173157349061575,0.02219324947015555,0.05439598067461649,0.016265497478204435,0.022383144220010014,0.012669029065086301,0.036385692866896385,0.014711698797965321
Kri Kri Restaurant,0.022472362091831195,0.019385232334466377,0.022472512725365126,0.02936651980419609,0.06077443634612995,0.002855503570894447,0.010369888970797441,0.006291015215445722,0.04108048421629799,0.029759981461603895
Tete2 Bar and Restaurant,0.010652905567087536,0.012607253153822932,0.016156762917053383,0.02208937146708439,0.05458838440398622,0.012104560354667707,0.019019071443700162,0.00790552433192309,0.03580009195530427,0.018170063591725346
The Swiss Club of Victoria,0.020271981632404127,0.015215177133266481,0.024053976754911537,0.03074754979131231,0.06282669818984121,0.0023972152115201233,0.008700961123199482,0.00831214096454571,0.043346075363747565,0.028605022580738437
Segafredo Zanetti,0.01252456278422226,0.015035242051849406,0.014597874689346346,0.02090828547517955,0.05333161067953663,0.011511917203823859,0.019010695973487715,0.005787144822394796,0.0342635269552114,0.019029562109743894
Campari Bistro,0.012429301935505205,0.014779521824350215,0.014835648059614017,0.02112412016838917,0.0535567614979901,0.011413591806333744,0.01886607190919693,0.005883947093553903,0.034504030050568825,0.019061077845288623
Verve,0.01808087361300213,0.015307132833657514,0.02063182727285503,0.027324666886587967,0.05941624806394068,0.00446210613659911,0.012034162290843399,0.00516965568239416,0.03996592192412804,0.025818141685183024
Jarrah Restaurant & Bar,0.014781822960267988,0.008879879940523736,0.0233496098193734,0.02941975915231957,0.0619166540547549,0.008930609648658399,0.013357696435994397,0.010771882064740322,0.04302382034473202,0.02400381848319019
Park Hyatt Melbourne,0.02661785371977405,0.02146181403772503,0.027427553466042205,0.034337289029261774,0.06550385945461769,0.004349792013903155,0.0065016889512905214,0.011309535757434305,0.045756648335880314,0.034445791833780375
Sturt Lunch Bar,0.01517021533159757,0.005052088018320272,0.02711229330323404,0.03275294698874931,0.06517799580240391,0.012850115841693063,0.01500121713895557,0.015585901512437836,0.04669132226610137,0.02502076586351609
Her Thai,0.019108108350737237,0.016521367841530448,0.020646986267038706,0.027422692083014278,0.059342940780286,0.003921149678634739,0.011827056535054158,0.0047038888500899574,0.0398075293323425,0.026609507131034455
Sud,0.008090922930225524,0.01622690849144176,0.011655208692439653,0.016626402564187008,0.048998200405274264,0.017932990251938317,0.025180018178202646,0.011751762770239533,0.03074778850718605,0.012616438937252155
La Stradda Cafe,0.012166857697333895,0.018623772233446505,0.009645408499015207,0.01580436497843451,0.0482532800712907,0.016139648179031855,0.02390048321747044,0.008782393211164445,0.029308752406898418,0.015911061045645006
Ciampini Bar & Cucina,0.010044732973621007,0.01708092849725506,0.010775736600792124,0.01638642075083112,0.048880757973091465,0.016691480897934183,0.02419714349486784,0.010001754979401783,0.030257294164840628,0.014351936981596444
Blue Bag,0.010044732973621007,0.01708092849725506,0.010775736600792124,0.01638642075083112,0.048880757973091465,0.016691480897934183,0.02419714349486784,0.010001754979401783,0.030257294164840628,0.014351936981596444
Cibo,0.010044732973621007,0.01708092849725506,0.010775736600792124,0.01638642075083112,0.048880757973091465,0.016691480897934183,0.02419714349486784,0.010001754979401783,0.030257294164840628,0.014351936981596444
Caffe Court,0.010044732973621007,0.01708092849725506,0.010775736600792124,0.01638642075083112,0.048880757973091465,0.016691480897934183,0.02419714349486784,0.010001754979401783,0.030257294164840628,0.014351936981596444
Kawa Japanese Takeaway,0.010044732973621007,0.01708092849725506,0.010775736600792124,0.01638642075083112,0.048880757973091465,0.016691480897934183,0.02419714349486784,0.010001754979401783,0.030257294164840628,0.014351936981596444
Sposabella,0.010044732973621007,0.01708092849725506,0.010775736600792124,0.01638642075083112,0.048880757973091465,0.016691480897934183,0.02419714349486784,0.010001754979401783,0.030257294164840628,0.014351936981596444
Petty Sessions Cafe,0.010572699562256722,0.017048669096014994,0.010940219473327331,0.016753037457917563,0.049251713007664316,0.016012372097079078,0.023566852195510718,0.009259070247070393,0.03051463467697996,0.015094412428392935
Cafe Bakpak,0.01542920633811945,0.0202451201402109,0.010216103469297551,0.016992856404408344,0.048993425825871476,0.014271419438765977,0.0222592943499393,0.0062052326471790835,0.029605174425202448,0.01933909010161933
Yoyogi Japanese Cafe,0.016017981042025238,0.01584566984149073,0.017206509882486,0.023868689603101175,0.056017554027447125,0.007714379020275423,0.015483229829275828,0.0030913129681019837,0.03663196877512778,0.02296566499995961
The Exchange Hotel,0.00702665768780625,0.013803444306827355,0.014029854192402791,0.019054360147462552,0.05139086045283513,0.01669454268726156,0.023576952211627072,0.011485900429600189,0.033185756194680234,0.013568365980577118
Variety Cafe,0.01710139157303438,0.019128845401214824,0.01418005117577358,0.021027707513018804,0.05280502270933702,0.010265483778936756,0.018283605120291927,0.00210938640066785,0.033268927408466285,0.022549547731014516
Spicey Noodle Cafe,0.01710139157303438,0.019128845401214824,0.01418005117577358,0.021027707513018804,0.05280502270933702,0.010265483778936756,0.018283605120291927,0.00210938640066785,0.033268927408466285,0.022549547731014516
Mr Birds Myo,0.01982321704064442,0.014886761122011505,0.02373574824026954,0.03040873198369238,0.06252452706336392,0.002761747616966435,0.009104279371164791,0.008101776664613883,0.04306716199112731,0.02816096243915775
Yu.u Japanese Restaurant,0.01890701256262756,0.014321251773631286,0.023001451574927237,0.029634269473506766,0.06181274032136096,0.00352459591445458,0.00999926465606796,0.007615044143316547,0.042400978341924724,0.02722498027161694
Dion,0.018013295143061055,0.017496694499256043,0.01776326995992084,0.024572524017699934,0.05642645055847026,0.006691145512262341,0.01468917444459527,0.0018813923434005785,0.036885910387939064,0.02471964465711987
Chezphat,0.018324634898183825,0.01731035832296809,0.018464623579536793,0.025270907678679407,0.05712664790992894,0.0059941709350425625,0.0139881130316971,0.0025069767684885633,0.03758119870770326,0.025223784564542124
Crystal Jade Restaurant,0.0183566142165948,0.017419836706904394,0.018368168902346323,0.02517996865195964,0.057020551000561345,0.006083510769281367,0.014084073271868279,0.0023808673239775705,0.03747004147825897,0.02521155407503193
Relax Dine Unwine,0.012897426636850918,0.015474841939997474,0.014358537334290053,0.0207346526574226,0.053127448680096556,0.011446096123938758,0.01902993461463422,0.005431416680719824,0.03401075647645011,0.01923115701890317
Taste Buds of Melbourne,0.012833325447844695,0.015317341844961805,0.014501952700667788,0.02086432948903901,0.05326433975832251,0.011380681890077488,0.018938855275627543,0.005483671811721047,0.034157184005616556,0.019244825257857815
E Fifty Five,0.013011996509163787,0.011680672637807416,0.018847764016190573,0.025033469045186676,0.057507476803856185,0.009282378675563743,0.015854384230579756,0.007298949489136999,0.03852108532083541,0.02119687684760114
CBD Cafe Bar,0.021543563952736076,0.018708881612673433,0.02175940883463439,0.028635940377408,0.060171500272420804,0.003024199094901055,0.010885155876994622,0.005531610055233249,0.04050783538735518,0.02882565034312449
Zest Wraps & Smoothies,0.01270128425816657,0.011450379074558002,0.018824033615153175,0.02496285050072313,0.05744646025312412,0.00958539765190395,0.016091422791729836,0.007563256227395862,0.03849872323127772,0.0209367012063136
Decoy,0.01270128425816657,0.011450379074558002,0.018824033615153175,0.02496285050072313,0.05744646025312412,0.00958539765190395,0.016091422791729836,0.007563256227395862,0.03849872323127772,0.0209367012063136
Zukini,0.012480699547425152,0.011386704000770962,0.01870943294364051,0.02482085829311874,0.05730877045588703,0.00980798813182609,0.016307322476204637,0.0076696114567945724,0.038383582099064915,0.02071610482426972
Gust Cofetarie,0.011904906811263171,0.014685688649876025,0.014555410474178408,0.020761725926615317,0.05322004911760092,0.01196993146522912,0.019377650540470717,0.006406828795237712,0.03423003292300966,0.01848141679793759
.Com Internet Cafe,0.014984684350734256,0.0181703075979289,0.012823856928572937,0.01951831919874421,0.051634778271883286,0.011824811728928448,0.019751953777333485,0.004196776732512562,0.03227643596461418,0.020247659284915297
Brown Sugar Cafe,0.013939997859724464,0.01336548809938941,0.01786391674312616,0.024245223347932443,0.05664422009160826,0.008685184277599588,0.015831225883213684,0.005625426463596322,0.0374994407282196,0.02157710045848511
Macchiato On Collins,0.00888176183520098,0.012177001377368532,0.015882486882494253,0.021459872620426187,0.053925381572869975,0.01382125005642965,0.020547649065990384,0.009547300273815538,0.03539147169448201,0.01650868574384263
Chaise Lounge,0.010701169027397555,0.012860209631197394,0.015905061938929346,0.021855337468345733,0.054353852626855305,0.012169016563631075,0.01914745253400214,0.007782573616201811,0.03555179171200889,0.01809520933819244
Roses Only Expresso Bar,0.010701169027397555,0.012860209631197394,0.015905061938929346,0.021855337468345733,0.054353852626855305,0.012169016563631075,0.01914745253400214,0.007782573616201811,0.03555179171200889,0.01809520933819244
Duxton Hotel,0.011988631896386616,0.010453770686009096,0.019279438698293006,0.025268742425606245,0.05776755598220525,0.010304951975800959,0.016466665288905714,0.008606948742404544,0.03894191842474703,0.02051739959163019
Mary Martin Book Shop,0.020549854001930608,0.017950170416118388,0.021094222044219575,0.02794358892004454,0.05962163167803093,0.0033994809745022153,0.011411297895436566,0.004872141390731144,0.0399985612482482,0.027852964688987694
Zululounge,0.020750736739133264,0.01785586023553164,0.021545902452325585,0.028390839921839883,0.06008201604285972,0.0029379686773267633,0.010951614862534943,0.005329303578400623,0.04046009665357706,0.028160426140957234
Skewers,0.019047430446058267,0.016844368797913584,0.020146842556610874,0.026939155697348716,0.05881949483145451,0.004349405123597776,0.012311095198873518,0.0041464152648627815,0.03927121547434842,0.026387609648985736
Luck Cup,0.01896386818028445,0.016798387138108474,0.020078730412033462,0.026867951550065463,0.05875721860402266,0.004426274510588638,0.012381463476605528,0.0040983162858386,0.03921299995846614,0.02630003439885917
Ito Japanese Noodle Bar,0.020155829080457176,0.017524326091382342,0.021007357244183684,0.027837753885154894,0.05959076762543635,0.0034372548113137387,0.011459003475024099,0.004827970836590871,0.039991100566774886,0.02752709817693529
Places,0.022665953411749987,0.019806856073525843,0.022250782473290476,0.029155328738862403,0.06047539591380504,0.0033466682996404593,0.010736697320216705,0.0061343873477957495,0.04076674718474247,0.029825314711592932
Sushi Ten,0.015101796661161834,0.01171445601517849,0.020900979303382323,0.02723934203291091,0.05966540452152497,0.007246963178494417,0.01343925063606135,0.0075829768738749255,0.04054073270934085,0.023568194367409905
Cafe Momento,0.007936017187562823,0.011578147267786986,0.01629834281544971,0.02165475791186663,0.054062802673328324,0.01458050766855531,0.02110448692285366,0.010556319494931644,0.035690560817405924,0.015885008664908187
